CUI1,AUI1,STYPE1,REL,CUI2,AUI2,STYPE2,RELA,RUI,SRUI,SAB,SL,RG,DIR,SUPPRESS,CVF,cui2
C0041327,NULL,CUI,RN,C0152554,NULL,CUI,NULL,R38371430,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152555,NULL,CUI,NULL,R38371432,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152556,NULL,CUI,NULL,R38371434,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152557,NULL,CUI,NULL,R38371436,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152558,NULL,CUI,NULL,R38371438,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152560,NULL,CUI,NULL,R38371440,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152561,NULL,CUI,NULL,R38371442,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152562,NULL,CUI,NULL,R38371444,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152563,NULL,CUI,NULL,R38371446,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152564,NULL,CUI,NULL,R38371448,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152565,NULL,CUI,NULL,R38371450,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152567,NULL,CUI,NULL,R38371452,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152568,NULL,CUI,NULL,R38371454,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152569,NULL,CUI,NULL,R38371456,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152570,NULL,CUI,NULL,R38371458,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152572,NULL,CUI,NULL,R38371460,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152574,NULL,CUI,NULL,R38371462,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152575,NULL,CUI,NULL,R38371464,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152579,NULL,CUI,NULL,R38371466,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152608,NULL,CUI,NULL,R38371468,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152609,NULL,CUI,NULL,R38371470,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152610,NULL,CUI,NULL,R38371472,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152613,NULL,CUI,NULL,R38371474,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152614,NULL,CUI,NULL,R38371476,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152615,NULL,CUI,NULL,R38371478,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152616,NULL,CUI,NULL,R38371480,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152617,NULL,CUI,NULL,R38371482,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152618,NULL,CUI,NULL,R38371484,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0152619,NULL,CUI,NULL,R38371486,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RO,C0332250,NULL,CUI,NULL,R38371488,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RO,C0152620,NULL,CUI,NULL,R38372391,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0014014,NULL,CUI,NULL,R38428469,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RB,C0024115,NULL,CUI,NULL,R91965324,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0041327,NULL,CUI,RN,C0041336,NULL,CUI,NULL,R91983572,NULL,MTH,MTH,NULL,NULL,N,NULL,C0041327
C0003448,NULL,CUI,RN,C0030125,NULL,CUI,NULL,R111853651,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RO,C0274484,NULL,CUI,NULL,R28744466,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RN,C0003237,NULL,CUI,NULL,R45588651,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RB,C0279516,NULL,CUI,NULL,R45588655,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RN,C0022209,NULL,CUI,NULL,R45588657,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RO,C0026926,NULL,CUI,NULL,R45588659,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RO,C0206526,NULL,CUI,NULL,R45588661,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RO,C0041296,NULL,CUI,NULL,R45588665,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RB,C0003204,NULL,CUI,NULL,R45588670,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RN,C0041286,NULL,CUI,NULL,R45588672,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RN,C0140575,NULL,CUI,NULL,R45588674,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RN,C0733659,NULL,CUI,NULL,R45588676,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RN,C0022487,NULL,CUI,NULL,R45588678,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RN,C0038425,NULL,CUI,NULL,R45588680,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0003448,NULL,CUI,RB,C0013227,NULL,CUI,NULL,R48544612,NULL,MTH,MTH,NULL,NULL,N,NULL,C0003448
C0026860,NULL,CUI,RO,C1456858,NULL,CUI,NULL,R103567460,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C1542178,NULL,CUI,NULL,R136238585,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C3714517,NULL,CUI,NULL,R154247375,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272769,NULL,CUI,NULL,R58620265,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272776,NULL,CUI,NULL,R58620267,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0020164,NULL,CUI,NULL,R58620297,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159258,NULL,CUI,NULL,R58620299,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159240,NULL,CUI,NULL,R58620301,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0001079,NULL,CUI,NULL,R58620303,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159312,NULL,CUI,NULL,R58620305,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159267,NULL,CUI,NULL,R58620307,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0178129,NULL,CUI,NULL,R58620323,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0010414,NULL,CUI,NULL,R58620329,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0748830,NULL,CUI,NULL,R58620335,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272590,NULL,CUI,NULL,R58620339,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272595,NULL,CUI,NULL,R58620341,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159710,NULL,CUI,NULL,R58620345,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C1384482,NULL,CUI,NULL,R58620357,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272589,NULL,CUI,NULL,R58620367,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0276013,NULL,CUI,NULL,R58620369,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159303,NULL,CUI,NULL,R58620375,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159656,NULL,CUI,NULL,R58620377,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0185776,NULL,CUI,NULL,R58620381,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0152491,NULL,CUI,NULL,R58620383,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0160774,NULL,CUI,NULL,R58620385,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159877,NULL,CUI,NULL,R58620387,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159802,NULL,CUI,NULL,R58620389,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159285,NULL,CUI,NULL,R58620391,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0274273,NULL,CUI,NULL,R58620395,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0521324,NULL,CUI,NULL,R58620401,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0177956,NULL,CUI,NULL,R58620403,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0241052,NULL,CUI,NULL,R58620407,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0241053,NULL,CUI,NULL,R58620409,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272586,NULL,CUI,NULL,R58620435,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C1283913,NULL,CUI,NULL,R58620437,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0029434,NULL,CUI,NULL,R58620439,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0276016,NULL,CUI,NULL,R58620441,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0037303,NULL,CUI,NULL,R58620443,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0003793,NULL,CUI,NULL,R58620445,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0549207,NULL,CUI,NULL,R58620447,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0039508,NULL,CUI,NULL,R58620449,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159657,NULL,CUI,NULL,R58620451,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0436099,NULL,CUI,NULL,R58620453,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0177957,NULL,CUI,NULL,R58620455,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0177961,NULL,CUI,NULL,R58620457,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0177963,NULL,CUI,NULL,R58620459,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0016505,NULL,CUI,NULL,R58620461,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0016065,NULL,CUI,NULL,R58620465,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0005940,NULL,CUI,NULL,R58620467,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272775,NULL,CUI,NULL,R58620471,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272778,NULL,CUI,NULL,R58620473,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0435271,NULL,CUI,NULL,R58620475,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272791,NULL,CUI,NULL,R58620477,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0028429,NULL,CUI,NULL,R58620479,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159294,NULL,CUI,NULL,R58620483,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0039316,NULL,CUI,NULL,R58620485,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0029400,NULL,CUI,NULL,R58620487,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0029401,NULL,CUI,NULL,R58620489,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0029405,NULL,CUI,NULL,R58620491,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159321,NULL,CUI,NULL,R58620493,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159571,NULL,CUI,NULL,R58620495,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0029442,NULL,CUI,NULL,R58620497,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0037253,NULL,CUI,NULL,R58620499,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0026649,NULL,CUI,NULL,R58620501,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0037949,NULL,CUI,NULL,R58620503,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0242695,NULL,CUI,NULL,R58620505,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159249,NULL,CUI,NULL,R58620507,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272592,NULL,CUI,NULL,R58620515,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272777,NULL,CUI,NULL,R58620527,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272596,NULL,CUI,NULL,R58620535,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159349,NULL,CUI,NULL,R58620539,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0178316,NULL,CUI,NULL,R58620541,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0029443,NULL,CUI,NULL,R58620545,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272774,NULL,CUI,NULL,R58620547,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0160779,NULL,CUI,NULL,R58620549,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0272770,NULL,CUI,NULL,R58620551,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0160773,NULL,CUI,NULL,R58620553,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0177958,NULL,CUI,NULL,R58620555,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0177959,NULL,CUI,NULL,R58620557,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0177960,NULL,CUI,NULL,R58620559,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0011999,NULL,CUI,NULL,R58620561,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0029403,NULL,CUI,NULL,R58620563,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0177962,NULL,CUI,NULL,R58620565,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159801,NULL,CUI,NULL,R58620567,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0159803,NULL,CUI,NULL,R58620569,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0160778,NULL,CUI,NULL,R58620571,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0275865,NULL,CUI,NULL,R58620573,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0263660,NULL,CUI,NULL,R58620580,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0184518,NULL,CUI,NULL,R58620592,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0009450,NULL,CUI,NULL,R58620596,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0551685,NULL,CUI,NULL,R58620600,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0551686,NULL,CUI,NULL,R58620602,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0022415,NULL,CUI,NULL,R58620604,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0016129,NULL,CUI,NULL,R58620606,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0019552,NULL,CUI,NULL,R58620608,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0022359,NULL,CUI,NULL,R58620610,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0185130,NULL,CUI,NULL,R58620612,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C3203357,NULL,CUI,NULL,R58620614,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0030786,NULL,CUI,NULL,R58620616,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0029453,NULL,CUI,NULL,R58620618,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0023685,NULL,CUI,NULL,R58620620,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0026857,NULL,CUI,NULL,R58620624,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RB,C0682591,NULL,CUI,NULL,R58620628,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0700276,NULL,CUI,NULL,R58620630,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0681636,NULL,CUI,NULL,R58620632,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0262950,NULL,CUI,NULL,R58620634,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0005931,NULL,CUI,NULL,R58620636,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0795693,NULL,CUI,NULL,R58620638,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C1285375,NULL,CUI,NULL,R58620640,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0041324,NULL,CUI,NULL,R58620642,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0446516,NULL,CUI,NULL,R58620644,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C1456595,NULL,CUI,NULL,R58620646,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0582791,NULL,CUI,NULL,R58620652,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0223625,NULL,CUI,NULL,R58620654,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0223680,NULL,CUI,NULL,R58620656,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0225205,NULL,CUI,NULL,R58620658,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0448064,NULL,CUI,NULL,R58620660,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0448188,NULL,CUI,NULL,R58620662,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0265509,NULL,CUI,NULL,R58620664,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0022417,NULL,CUI,NULL,R58620668,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0015455,NULL,CUI,NULL,R58620670,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0488525,NULL,CUI,NULL,R58620672,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0488526,NULL,CUI,NULL,R58620674,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0264070,NULL,CUI,NULL,R58620676,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0007285,NULL,CUI,NULL,R58620678,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0158773,NULL,CUI,NULL,R58620680,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0041296,NULL,CUI,NULL,R58620682,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0458552,NULL,CUI,NULL,R58620684,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0023216,NULL,CUI,NULL,R58620686,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0018563,NULL,CUI,NULL,R58620688,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0016504,NULL,CUI,NULL,R58620690,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RB,C0460002,NULL,CUI,NULL,R58620692,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0177663,NULL,CUI,NULL,R58620694,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0158709,NULL,CUI,NULL,R58620696,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0502417,NULL,CUI,NULL,R58620698,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0502418,NULL,CUI,NULL,R58620700,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0817096,NULL,CUI,NULL,R60758232,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C0026845,NULL,CUI,NULL,R67560137,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RN,C1269564,NULL,CUI,NULL,R84889002,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0266977,NULL,CUI,NULL,R91983120,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0276729,NULL,CUI,NULL,R91983377,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0153181,NULL,CUI,NULL,R92058241,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0026860,NULL,CUI,RO,C0311249,NULL,CUI,NULL,R94721043,NULL,MTH,MTH,NULL,NULL,N,NULL,C0026860
C0521346,NULL,CUI,RO,C0035237,NULL,CUI,NULL,R155236357,NULL,MTH,MTH,NULL,NULL,N,NULL,C0521346
C0521346,NULL,CUI,RO,C0231832,NULL,CUI,NULL,R60757488,NULL,MTH,MTH,NULL,NULL,N,NULL,C0521346
C0521346,NULL,CUI,RO,C0041296,NULL,CUI,NULL,R91983504,NULL,MTH,MTH,NULL,NULL,N,NULL,C0521346
C0521346,NULL,CUI,RO,C0026919,NULL,CUI,NULL,R91983506,NULL,MTH,MTH,NULL,NULL,N,NULL,C0521346
C0521346,NULL,CUI,RO,C0242379,NULL,CUI,NULL,R92277486,NULL,MTH,MTH,NULL,NULL,N,NULL,C0521346
C0546992,NULL,CUI,RO,C0001623,NULL,CUI,NULL,R92278131,NULL,MTH,MTH,NULL,NULL,N,NULL,C0546992
C0546992,NULL,CUI,RO,C0152892,NULL,CUI,NULL,R92278133,NULL,MTH,MTH,NULL,NULL,N,NULL,C0546992
C0546992,NULL,CUI,RO,C0152894,NULL,CUI,NULL,R92278135,NULL,MTH,MTH,NULL,NULL,N,NULL,C0546992
C0546992,NULL,CUI,RO,C0152893,NULL,CUI,NULL,R92278137,NULL,MTH,MTH,NULL,NULL,N,NULL,C0546992
